Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
DTQ,DTE Energy Company,24.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dtq
DTV,DTE Energy Company,52.76,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dtv
DTY,DTE Energy Company,24.62,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dty
DTZ.CL,DTE Energy Company,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dtz.cl
DCO,Ducommun Incorporated,27.96,$312.42M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dco
DPG,Duff & Phelps Global Utility Income Fund Inc.,15.29,$579.95M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dpg
DSE,Duff & Phelps Select Energy MLP Fund Inc.,7.31,$190.13M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dse
DNP,"Duff & Phelps Utilities Income, Inc.",10.2,$2.87B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dnp
DTF,"Duff & Phelps Utilities Tax-Free Income, Inc.",14.35,$122.25M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dtf
DUC,"Duff & Phelps Utility & Corporate Bond Trust, Inc.",9.22,$253.5M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/duc
DUK,Duke Energy Corporation,75.82,$52.24B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/duk
DUKH,Duke Energy Corporation,23.87,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dukh
DRE,Duke Realty Corporation,26.56,$9.42B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dre
DNB,Dun & Bradstreet Corporation (The),123.36,$4.54B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dnb
DFT,"Dupont Fabros Technology, Inc.",42.22,$3.19B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dft
DFT^C,"Dupont Fabros Technology, Inc.",25.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dft^c
DHG,"DWS High Income Opportunities Fund, Inc.",14.34,$217.7M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dhg
DY,"Dycom Industries, Inc.",80.84,$2.54B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dy
DLNG,Dynagas LNG Partners LP,15.05,$534.12M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlng
DLNG^A,Dynagas LNG Partners LP,25.19,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlng^a
DYN,Dynegy Inc.,8.98,$1.05B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dyn
DYN.WS,Dynegy Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dyn.ws
DYN^A,Dynegy Inc.,33.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dyn^a
DYNC,Dynegy Inc.,66.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dync
DX,"Dynex Capital, Inc.",7.04,$346.02M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dx
DX^A,"Dynex Capital, Inc.",25.13,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dx^a
DX^B,"Dynex Capital, Inc.",23.4499,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dx^b
DD,E.I. du Pont de Nemours and Company,74.85,$65.07B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dd
DD^A,E.I. du Pont de Nemours and Company,87.95,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dd^a
DD^B,E.I. du Pont de Nemours and Company,100.44,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dd^b
ELF,"e.l.f. Beauty, Inc.",30.92,$1.4B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/elf
SSP,E.W. Scripps Company (The),19.05,$1.58B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssp
EGIF,Eagle Growth and Income Opportunities Fund,15.64,$112.31M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/egif
EXP,Eagle Materials Inc,102.07,$4.92B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/exp
ECC           ,Eagle Point Credit Company Inc.,17.35,$262.46M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ecc
ECCA,Eagle Point Credit Company Inc.,25.63,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ecca
ECCB,Eagle Point Credit Company Inc.,25.75,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eccb
ECCZ,Eagle Point Credit Company Inc.,25.8657,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eccz
DEA,"Easterly Government Properties, Inc.",20.12,$711.74M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dea
EGP,"EastGroup Properties, Inc.",73.83,$2.43B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/egp
EMN,Eastman Chemical Company,77.2,$11.33B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emn
KODK,Eastman Kodak Company,16.45,$696.81M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kodk
KODK.WS,Eastman Kodak Company,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kodk.ws
KODK.WS.A,Eastman Kodak Company,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kodk.ws.a
ETN,"Eaton Corporation, PLC",69.53,$31.41B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/etn
ETV,Eaton Vance Corporation,15.05,$961.47M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/etv
ETW,Eaton Vance Corporation,10.38,$1.1B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/etw
EV,Eaton Vance Corporation,43.38,$4.94B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ev
EOI,Eaton Vance Enhance Equity Income Fund,12.3886,$485.3M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eoi
EOS,Eaton Vance Enhanced Equity Income Fund II,13.17,$627.62M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eos
EFT,Eaton Vance Floating Rate Income Trust,14.61,$582.41M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eft
EFF,Eaton vance Floating-Rate Income Plus Fund,16.49,$125.43M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eff
EHT,Eaton Vance High Income 2021 Target Term Trust,9.94,$188.86M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eht
ETX           ,Eaton Vance Municipal Income 2028 Term Trust,19.36,$209.72M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/etx
EOT,Eaton Vance Municipal Income Trust,21.1629,$321.94M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eot
EVN,Eaton Vance Municipal Income Trust,12.39,$294.65M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/evn
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,8.94,$569.18M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/etj
EFR,Eaton Vance Senior Floating-Rate Fund,14.46,$532.73M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/efr
EVF,Eaton Vance Senior Income Trust,6.53,$247.27M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/evf
EVG,Eaton Vance Short Diversified Income Fund,13.55,$242.28M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/evg
EVT,Eaton Vance Tax Advantaged Dividend Income Fund,20.33,$1.48B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/evt
ETO,Eaton Vance Tax-Advantage Global Dividend Opp,20.52,$298.04M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eto
EXD,Eaton Vance Tax-Advantaged Bond,11.59,$112.79M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/exd
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,14.14,$1.08B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/etg
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,16.6,$409.93M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/etb
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,10.32,$1.54B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ety
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,8.19,$2.47B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/exg
ECT,ECA Marcellus Trust I,2.35,$41.37M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ect
ECR,Eclipse Resources Corporation,3.2,$833.89M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ecr
ECL,Ecolab Inc.,120.5,$35.13B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ecl
EC,Ecopetrol S.A.,8.74,$17.97B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ec
EIX,Edison International,69.97,$22.8B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eix
EDR,Education Realty Trust Inc.,40.78,$2.98B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/edr
EW,Edwards Lifesciences Corporation,90.37,$19.32B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ew
EHIC,eHi Car Services Limited,10.06,$698.14M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ehic
EP^C,El Paso Corporation,49.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ep^c
EE,El Paso Electric Company,47.35,$1.92B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ee
EGO,Eldorado Gold Corporation,2.92,$2.09B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ego
LLY,Eli Lilly and Company,67.85,$74.9B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lly
ELLI,"Ellie Mae, Inc.",83.46,$2.8B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/elli
EFC,Ellington Financial LLC,16.21,$527.27M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/efc
EARN,Ellington Residential Mortgage REIT,13.92,$127.05M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/earn
AKO.A,Embotelladora Andina S.A.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ako.a
AKO.B,Embotelladora Andina S.A.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ako.b
ERJ,Embraer-Empresa Brasileira de Aeronautica,19.02,$3.49B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/erj
EME,"EMCOR Group, Inc.",72.75,$4.41B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eme
EMES,Emerge Energy Services LP,12.21,$348.8M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emes
EBS,"Emergent Biosolutions, Inc.",32.37,$1.31B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ebs
EMG,"Emergent Capital, Inc.",1.44,$40.71M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emg
EMR,Emerson Electric Company,57.49,$36.95B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emr
EDE,Empire District Electric Company (The),34.25,$1.51B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ede
ESRT,"Empire State Realty Trust, Inc.",20.47,$6.31B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esrt
EIG,Employers Holdings Inc,37.5,$1.2B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eig
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),27.37,$1.24B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/edn
ENBL,"Enable Midstream Partners, LP",15.71,$6.63B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enbl
EEQ,Enbridge Energy Management LLC,24.16,$1.98B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eeq
EEP,"Enbridge Energy, L.P.",23.78,$10.33B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eep
ENB,Enbridge Inc,42.03,$39.45B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enb
ECA,Encana Corporation,12.88,$12.53B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eca
EXK,Endeavour Silver Corporation,3.61,$458.76M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/exk
ENH,Endurance Specialty Holdings Ltd,92.54,$6.26B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enh
ENH^C,Endurance Specialty Holdings Ltd,25.47,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enh^c
NDRO,Enduro Royalty Trust,4.15,$136.95M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ndro
ENIA,Enel Americas S.A.,8.48,$8.33B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enia
ENIA$,Enel Americas S.A.,8.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enia$
ENIC,Enel Chile S.A.,4.77,$4.68B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enic
EOCC,Enel Generacion Chile S.A.,19.87,$5.43B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eocc
EGN,Energen Corporation,60.39,$5.86B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/egn
ENR,"Energizer Holdings, Inc.",44.3,$2.73B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enr
EPC,"Energizer Holdings, Inc.",76.4,$4.42B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epc
ETE,"Energy Transfer Equity, L.P.",17.18,$17.99B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ete
ETP,ENERGY TRANSFER PARTNERS,34.88,$25.36B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/etp
ERF,Enerplus Corporation,9.22,$2.22B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/erf
ENS,Enersys,82.52,$3.58B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ens
EGL,"Engility Holdings, Inc.",38.9,$1.43B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/egl
E,ENI S.p.A.,30.03,$54.57B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/e
ENLK,"EnLink Midstream Partners, LP",17.26,$5.87B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enlk
ENLC,"EnLink Midstream, LLC",17.95,$3.23B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enlc
EBF,"Ennis, Inc.",17.25,$447.81M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ebf
ENVA,"Enova International, Inc.",13.55,$450.06M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enva
NPO,EnPro Industries,66.99,$1.43B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/npo
ESV,ENSCO plc,11,$3.34B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esv
ETM,Entercom Communications Corporation,16,$649.77M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/etm
EAB,"Entergy Arkansas, Inc.",22.13,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eab
EAE,"Entergy Arkansas, Inc.",21.87,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eae
EAI,"Entergy Arkansas, Inc.",21.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eai
ETR,Entergy Corporation,70.76,$12.68B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/etr
ELC,"Entergy Louisiana, Inc.",21.01,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/elc
ELJ,"Entergy Louisiana, Inc.",23.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/elj
ELU,"Entergy Louisiana, Inc.",22.15,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/elu
EMP,"Entergy Mississippi, Inc.",21.38,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emp
ENJ,"Entergy New Orleans, Inc.",22.7301,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enj
ENO,"Entergy New Orleans, Inc.",23.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eno
EZT,Entergy Texas Inc,25.04,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ezt
EPD,Enterprise Products Partners L.P.,25.62,$53.91B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epd
EVC,Entravision Communications Corporation,6.8,$609.83M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/evc
ENV,"Envestnet, Inc",35,$1.51B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/env
EVHC,Envision Healthcare Corporation,71.68,$3.93B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/evhc
EVHC^,Envision Healthcare Corporation,128.57,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/evhc^
EVA,"Enviva Partners, LP",27.8,$696.56M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eva
ENZ,"Enzo Biochem, Inc.",7.06,$326.74M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enz
EOG,"EOG Resources, Inc.",106.45,$61.36B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eog
EPE,EP Energy Corporation,6.56,$1.66B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epe
EPAM,"EPAM Systems, Inc.",63.21,$3.23B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epam
EPR,EPR Properties,71.25,$4.53B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epr
EPR^C,EPR Properties,28.13,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epr^c
EPR^E,EPR Properties,35.74,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epr^e
EPR^F,EPR Properties,25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epr^f
EQT,EQT Corporation,74.7,$12.91B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqt
EQGP,"EQT GP Holdings, LP",23.93,$6.37B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqgp
EQM,"EQT Midstream Partners, LP",72.72,$5.86B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqm
EFX,"Equifax, Inc.",117.16,$14.03B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/efx
EQC,Equity Commonwealth,29.09,$3.65B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqc
EQC^D,Equity Commonwealth,25.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqc^d
EQCO,Equity Commonwealth,24.28,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqco
ELS,"Equity Lifestyle Properties, Inc.",70.27,$5.99B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/els
ELS^C,"Equity Lifestyle Properties, Inc.",25.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/els^c
EQY,"Equity One, Inc.",30.22,$4.39B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqy
EQR,Equity Residential,62.87,$22.99B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqr
EQS,"Equus Total Return, Inc.",1.94,$24.59M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqs
ERA,"Era Group, Inc.",14.48,$303.22M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/era
EROS,Eros International PLC,15.6,$942.66M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eros
ESE,ESCO Technologies Inc.,58,$1.49B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ese
ESNT,Essent Group Ltd.,33.57,$3.13B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esnt
ESS,"Essex Property Trust, Inc.",218.75,$14.33B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ess
EL,"Estee Lauder Companies, Inc. (The)",79.71,$29.21B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/el
ESL,Esterline Technologies Corporation,93.05,$2.75B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esl
ETH,Ethan Allen Interiors Inc.,37.25,$1.03B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eth
EURN,Euronav NV,7.35,$1.17B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eurn
EEA,"European Equity Fund, Inc. (The)",7.57,$64.21M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eea
EVER,EverBank Financial Corp.,19.39,$2.46B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ever
EVER^A,EverBank Financial Corp.,25.52,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ever^a
EVR,Evercore Partners Inc,70.15,$2.73B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/evr
RE,"Everest Re Group, Ltd.",214.37,$8.76B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/re
EVRI,Everi Holdings Inc.,2.37,$156.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/evri
ES,Eversource Energy,53.76,$17.04B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/es
EVTC,"Evertec, Inc.",18.5,$1.36B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/evtc
EVGN,Evogene Ltd.,5.3,$134.94M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/evgn
EVH,"Evolent Health, Inc",16.4,$1.11B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/evh
EXAR,Exar Corporation,10.4,$521.54M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/exar
XCO,EXCO Resources NL,1.05,$296.57M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/xco
EXC,Exelon Corporation,34.9,$32.22B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/exc
EXCU,Exelon Corporation,48.1221,$44.43B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/excu
EXPR,"Express, Inc.",12.31,$965.18M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/expr
STAY,"Extended Stay America, Inc.",16.93,$3.35B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stay
EXTN,Exterran Corporation,24.5,$861M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/extn
EXR,Extra Space Storage Inc,75.01,$9.44B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/exr
XOM,Exxon Mobil Corporation,89,$369.06B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/xom
FNB,F.N.B. Corporation,16.4,$3.45B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fnb
FNB^E,F.N.B. Corporation,27.61,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fnb^e
FN,Fabrinet,40.69,$1.5B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fn
FDS,FactSet Research Systems Inc.,167.38,$6.68B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fds
FICO,Fair Isaac Corporation,122.15,$3.78B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fico
FMSA,Fairmount Santrol Holdings Inc.,9.52,$2.12B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmsa
SFUN,Fanf Holdings Limited,2.96,$1.39B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sfun
FPI,Farmland Partners Inc.,11.22,$159.9M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fpi
FBK,FB Financial Corporation,23.97,$574.68M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fbk
FFG,"FBL Financial Group, Inc.",81.9,$2.04B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ffg
FCB,"FCB Financial Holdings, Inc.",47.25,$1.94B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcb
AGM,Federal Agricultural Mortgage Corporation,57.38,$601.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agm
AGM.A,Federal Agricultural Mortgage Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agm.a
AGM^A,Federal Agricultural Mortgage Corporation,25.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agm^a
AGM^B,Federal Agricultural Mortgage Corporation,25.8808,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agm^b
AGM^C,Federal Agricultural Mortgage Corporation,25.15,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agm^c
FRT,Federal Realty Investment Trust,141.49,$10.16B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/frt
FSS,Federal Signal Corporation,16.32,$977.65M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fss
FII,"Federated Investors, Inc.",29.55,$3.02B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fii
FPT,Federated Premier Intermediate Municipal Income Fund,12.75,$89.02M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fpt
FMN,Federated Premier Municipal Income Fund,14.17,$87.65M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmn
FDX,FedEx Corporation,196.6,$52.25B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdx
FCH,FelCor Lodging Trust Incorporated,8.24,$1.14B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fch
FCH^A,FelCor Lodging Trust Incorporated,24.64,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fch^a
RACE,Ferrari N.V.,56.88,$13.96B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/race
FGP,"Ferrellgas Partners, L.P.",6.65,$646.07M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fgp
FOE,Ferro Corporation,15.57,$1.3B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/foe
FCAM,Fiat Chrysler Automobiles N.V.,69.556,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcam
FCAU,Fiat Chrysler Automobiles N.V.,8.41,$14.28B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcau
FBR,Fibria Celulose S.A.,9.49,$5.26B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fbr
FGL,Fidelity and Guaranty Life,24,$1.41B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fgl
FNF,"Fidelity National Financial, Inc.",34.3,$11.61B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fnf
FNFV,"Fidelity National Financial, Inc.",13.9,$4.71B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fnfv
FIS,"Fidelity National Information Services, Inc.",75.56,$24.8B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fis
FMO,Fiduciary/Claymore MLP Opportunity Fund,14.8,$496.87M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmo
FSCE,Fifth Street Finance Corp.,25.07,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fsce
FAC,First Acceptance Corporation,1.2,$49.32M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fac
FAF,First American Corporation (The),36.65,$4.02B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/faf
FBP,First BanCorp.,6.45,$1.4B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fbp
FCFS,"First Cash, Inc.",47.95,$2.33B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcfs
FCF,First Commonwealth Financial Corporation,13.8,$1.23B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcf
FDC,First Data Corporation,14.62,$13.32B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdc
FHN,First Horizon National Corporation,20.49,$4.78B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fhn
FHN^A,First Horizon National Corporation,25.02,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fhn^a
FR,"First Industrial Realty Trust, Inc.",27.64,$3.23B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fr
AG,First Majestic Silver Corp.,8.79,$1.44B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ag
